route,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_hold,wlot_mvin_perfmd,bd_id,urgent_code,sub_lot,wb_location,automotive
BGA248,P46MSBV07,MTI,FBGA-96UEC,096ECMS003,5406,0,2070,N,Y,AMS096EC1002A,,7,,
BGA248,P46MSFJ,MTI,FBGA-96UEC,096ECMS003,0,24,2070,N,Y,AMS096EC1002A,,7,,
BGA248,P46MSFJ04,MTI,FBGA-96UEC,096ECMS003,5600,0,2070,N,Y,AMS096EC1002A,,7,,
BGA248,P46MSFP,MTI,FBGA-96UEC,096ECMS003,39691,25,2070,N,N,AMS096EC1002A,,8,,
BGA248,P46MSBU,MTI,FBGA-96UEC,096ECMS003,0,25,2070,N,Y,AMS096EC1002A,,7,,
BGA248,P46MSBV,MTI,FBGA-96UEC,096ECMS003,0,25,2070,N,Y,AMS096EC1002A,,7,,
BGA248,P46MSFJ01,MTI,FBGA-96UEC,096ECMS003,5600,0,2070,N,Y,AMS096EC1002A,,7,,
BGA248,P46MSFJ05,MTI,FBGA-96UEC,096ECMS003,5600,0,2070,N,Y,AMS096EC1002A,,7,,
BGA248,P46MSFQ,MTI,FBGA-96UEC,096ECMS003,39648,25,2070,N,N,AMS096EC1002A,,8,,
BGA248,P46MSBV05,MTI,FBGA-96UEC,096ECMS003,5600,0,2070,N,Y,AMS096EC1002A,,7,,
BGA248,P46MSFJ02,MTI,FBGA-96UEC,096ECMS003,5600,0,2070,N,Y,AMS096EC1002A,,7,,
BGA248,P46MSFJ06,MTI,FBGA-96UEC,096ECMS003,5600,0,2070,N,Y,AMS096EC1002A,,7,,
BGA248,P46MSFM,MTI,FBGA-96UEC,096ECMS003,1580,1,2070,N,N,AMS096EC1002A,,1,,
BGA248,P46MSFR,MTI,FBGA-96UEC,096ECMS003,36441,23,2070,N,N,AMS096EC1002A,,7,,
BGA248,P46MSBV06,MTI,FBGA-96UEC,096ECMS003,5600,0,2070,N,Y,AMS096EC1002A,,7,,
BGA248,P46MSFI,MTI,FBGA-96UEC,096ECMS003,4488,3,2070,N,N,AMS096EC1002A,,1,,
BGA248,P46MSFJ03,MTI,FBGA-96UEC,096ECMS003,5600,0,2070,N,Y,AMS096EC1002A,,7,,
BGA248,P46MSFJ07,MTI,FBGA-96UEC,096ECMS003,3110,0,2070,N,Y,AMS096EC1002A,,7,,
BGA248,P46MSFN,MTI,FBGA-96UEC,096ECMS003,1553,1,2070,N,N,AMS096EC1002A,,1,,
BGA248,P46MSBV04,MTI,FBGA-96UEC,096ECMS003,5597,0,2080,N,N,AMS096EC1002A,,7,,
BGA248,P46MSBU06,MTI,FBGA-96UEC,096ECMS003,5554,0,2080,N,N,AMS096EC1002A,,7,,
BGA248,P46MSBV02,MTI,FBGA-96UEC,096ECMS003,5600,0,2080,N,N,AMS096EC1002A,,7,,
BGA248,P46MSBU04,MTI,FBGA-96UEC,096ECMS003,5586,0,2090,N,N,AMS096EC1002A,,7,BBC40-1,
BGA248,P46MSBU02,MTI,FBGA-96UEC,096ECMS003,5600,0,2090,N,N,AMS096EC1002A,,7,BBC46-1,
BGA248,P46MSBV03,MTI,FBGA-96UEC,096ECMS003,5588,0,2150,N,N,AMS096EC1002A,,7,N2WB TB,
BGA248,P46MSBU05,MTI,FBGA-96UEC,096ECMS003,5540,0,2150,N,N,AMS096EC1002A,,7,N2WB TB,
BGA248,P46MSBV01,MTI,FBGA-96UEC,096ECMS003,5600,0,2150,N,N,AMS096EC1002A,,7,N2WB TB,
BGA248,P42MSIS01,MTI,FBGA-96UEC,096ECMS003,1475,0,2200,Y,Y,AMS096EC1002A,,1,,
BGA248,P46MSBP02,MTI,FBGA-96UEC,096ECMS003,5560,0,2200,N,Y,AMS096EC1002A,,3,,
BGA248,P46MSBQ04,MTI,FBGA-96UEC,096ECMS003,5600,0,2200,N,Y,AMS096EC1002A,,7,,
BGA248,P46MSBR07,MTI,FBGA-96UEC,096ECMS003,5579,0,2200,N,Y,AMS096EC1002A,,7,,
BGA248,P46MSBT04,MTI,FBGA-96UEC,096ECMS003,5571,0,2200,N,Y,AMS096EC1002A,,8,,
BGA248,P46MSBU03,MTI,FBGA-96UEC,096ECMS003,5575,0,2200,N,Y,AMS096EC1002A,,7,,
BGA248,P46MSBQ01,MTI,FBGA-96UEC,096ECMS003,5600,0,2200,N,Y,AMS096EC1002A,,7,,
BGA248,P46MSBQ05,MTI,FBGA-96UEC,096ECMS003,5599,0,2200,N,Y,AMS096EC1002A,,7,,
BGA248,P46MSBT01,MTI,FBGA-96UEC,096ECMS003,5599,0,2200,N,Y,AMS096EC1002A,,8,,
BGA248,P46MSBT05,MTI,FBGA-96UEC,096ECMS003,5586,0,2200,N,Y,AMS096EC1002A,,8,,
BGA248,P46MSBQ02,MTI,FBGA-96UEC,096ECMS003,5600,0,2200,N,Y,AMS096EC1002A,,7,,
BGA248,P46MSBQ06,MTI,FBGA-96UEC,096ECMS003,5599,0,2200,N,Y,AMS096EC1002A,,7,,
BGA248,P46MSBR05,MTI,FBGA-96UEC,096ECMS003,5537,0,2200,N,Y,AMS096EC1002A,,7,,
BGA248,P46MSBT02,MTI,FBGA-96UEC,096ECMS003,5588,0,2200,N,Y,AMS096EC1002A,,8,,
BGA248,P46MSBT06,MTI,FBGA-96UEC,096ECMS003,5582,0,2200,N,Y,AMS096EC1002A,,8,,
BGA248,P46MSBU01,MTI,FBGA-96UEC,096ECMS003,5600,0,2200,N,Y,AMS096EC1002A,,7,,
BGA248,P46MSBQ03,MTI,FBGA-96UEC,096ECMS003,5600,0,2200,N,Y,AMS096EC1002A,,7,,
BGA248,P46MSBQ07,MTI,FBGA-96UEC,096ECMS003,5347,0,2200,N,Y,AMS096EC1002A,,7,,
BGA248,P46MSBR06,MTI,FBGA-96UEC,096ECMS003,5527,0,2200,N,Y,AMS096EC1002A,,7,,
BGA248,P46MSBT03,MTI,FBGA-96UEC,096ECMS003,5558,0,2200,N,Y,AMS096EC1002A,,8,,
BGA248,P46MSBT07,MTI,FBGA-96UEC,096ECMS003,5546,0,2200,N,Y,AMS096EC1002A,,8,,
BGA248,P46MSBP01,MTI,FBGA-96UEC,096ECMS003,8735,0,2230,N,N,AMS096EC1002A,,3,,
BGA248,P46MSBS06,MTI,FBGA-96UEC,096ECMS003,5600,0,2250,N,N,AMS096EC1002A,,7,,
BGA248,P46MSBT08,MTI,FBGA-96UEC,096ECMS003,303,0,2250,N,N,AMS096EC1002A,,8,,
BGA248,P46MSBS01,MTI,FBGA-96UEC,096ECMS003,11200,0,2320,N,N,AMS096EC1002A,,7,,
BGA248,P46MSBR01,MTI,FBGA-96UEC,096ECMS003,11150,0,2330,N,N,AMS096EC1002A,,7,,
BGA248,P45MSF404,MTI,FBGA-96UEC,096ECMS003,11200,0,2330,N,N,AMS096EC1002A,,7,,
BGA248,P45MSF406,MTI,FBGA-96UEC,096ECMS003,5600,0,2330,Y,N,AMS096EC1002A,,7,,
BGA248,P46MSBS02,MTI,FBGA-96UEC,096ECMS003,10454,0,2330,N,N,AMS096EC1002A,,7,,
BGA248,P45MSF401,MTI,FBGA-96UEC,096ECMS003,11024,0,2330,N,N,AMS096EC1002A,,7,,
BGA248,P45MSF402,MTI,FBGA-96UEC,096ECMS003,11200,0,2430,N,N,AMS096EC1002A,,7,,
BGA248,P45MSFI07,MTI,FBGA-96UEC,096ECMS003,7134,0,2430,N,N,AMS096EC1002A,,8,,
BGA248,P46MSBS03,MTI,FBGA-96UEC,096ECMS003,11200,0,2430,N,N,AMS096EC1002A,,7,,
BGA248,P45MSFI02,MTI,FBGA-96UEC,096ECMS003,11129,0,2440,N,N,AMS096EC1002A,,8,,
BGA248,P45MSFI05,MTI,FBGA-96UEC,096ECMS003,11126,0,2440,N,N,AMS096EC1002A,,8,,
BGA248,P45MSFI01,MTI,FBGA-96UEC,096ECMS003,11142,0,2450,N,Y,AMS096EC1002A,,8,,
BGA248,P46MSBR02,MTI,FBGA-96UEC,096ECMS003,11125,0,6000,N,N,AMS096EC1002A,,7,,
BGA251,P45LWAI02,MTI-S,VFBGA132B4U,132NYLW060,1442,0,2090,N,N,ALW132NY4039A,,2,BB789-1,
BGA251,P45LWAH01,MTI-S,VFBGA132B4U,132NYLW060,2350,0,2150,N,N,ALW132NY4039A,,2,N2A10-3,
BGA251,P45LWAH02,MTI-S,VFBGA132B4U,132NYLW060,1817,0,2150,N,N,ALW132NY4039A,,2,N2A08-5,
BGA251,P45LWAI01,MTI-S,VFBGA132B4U,132NYLW060,2290,0,2150,N,N,ALW132NY4039A,,2,N2A08-5,
BGA251,P45LWA101,MTI-S,VFBGA132B4U,132NYLW044,2200,0,2225,N,N,ALW132NY4049A,,2,,
BGA251,P45LWA102,MTI-S,VFBGA132B4U,132NYLW044,1445,0,2225,N,N,ALW132NY4049A,,2,,
BGA254,P46ABGX,WINBOND,MBGA24J3U,024MAAB085,1,16561,2005,N,N,AAB024MAA007A,,3,,
BGA254,P46ABF6,WINBOND,MBGA24A2L,024MAAB038,23,69976,2020,N,N,AAB024MA6017A,,9,,
BGA254,P46ABE1,WINBOND,MBGA24J3U,024MAAB096,500,1,2061,Y,N,AAB024MAA010A,,1,,
BGA254,P45ABD103,WINBOND,VFBGA54B4,054NBAB001,2054,0,2070,N,Y,AB054NB2002A,,3,,
BGA254,P46ABE4,WINBOND,MBGA24J3U,024MAAB096,50,0,2070,Y,N,AAB024MAA010A,E,1,,
BGA254,P46ABGY,WINBOND,MBGA24J3U,024MAAB085,500,0,2070,N,N,AAB024MAA007A,,1,,
BGA254,P46ABE2,WINBOND,MBGA24J3U,024MAAB096,500,0,2070,Y,N,AAB024MAA010A,Q,1,,
BGA254,P45ABD102,WINBOND,VFBGA54B4,054NBAB001,4000,0,2070,N,Y,AB054NB2002A,,3,,
BGA254,P46ABE3,WINBOND,MBGA24J3U,024MAAB096,500,0,2070,Y,N,AAB024MAA010A,Q,1,,
BGA254,P80CMUV,ENG,MBGA24J3U,024MACM121ENG,616,0,2070,N,N,AAB024MAA010A,E,1,,
BGA254,P45ABD101,WINBOND,VFBGA54B4,054NBAB001,3749,0,2080,N,N,AB054NB2002A,,3,,
BGA254,P45ABLM06,WINBOND,MINIBGA24A2L,024MAAB028,8620,0,2090,N,N,AAB024MA5012A,,8,BB581-2,
BGA254,P45ABM204,WINBOND,MINIBGA24A2L,024MAAB026,8630,0,2090,N,N,AAB024MA5010A,,7,BB618-1,
BGA254,P45ABLM03,WINBOND,MINIBGA24A2L,024MAAB028,8606,0,2150,N,N,AAB024MA5012A,,8,N2A09-6,
BGA254,P45ABM205,WINBOND,MINIBGA24A2L,024MAAB026,8640,0,2150,N,N,AAB024MA5010A,,7,N2A10-5,
BGA254,P45ABLM04,WINBOND,MINIBGA24A2L,024MAAB028,8598,0,2150,N,N,AAB024MA5012A,,8,N2A09-6,
BGA254,P45ABLM08,WINBOND,MINIBGA24A2L,024MAAB028,8645,0,2150,N,N,AAB024MA5012A,,8,N2A07-3,
BGA254,P45ABM202,WINBOND,MINIBGA24A2L,024MAAB026,8599,0,2150,N,N,AAB024MA5010A,,7,N2A10-5,
BGA254,P45ABLM05,WINBOND,MINIBGA24A2L,024MAAB028,8627,0,2150,N,N,AAB024MA5012A,,8,N2A09-6,
BGA254,P45ABM203,WINBOND,MINIBGA24A2L,024MAAB026,8600,0,2150,N,N,AAB024MA5010A,,7,N2A10-5,
BGA254,P45ABM207,WINBOND,MINIBGA24A2L,024MAAB026,4874,0,2150,N,N,AAB024MA5010A,,7,N2A10-5,
BGA254,P45ABLM02,WINBOND,MINIBGA24A2L,024MAAB028,8640,0,2150,N,N,AAB024MA5012A,,8,N2A09-6,
BGA254,P45ABLM07,WINBOND,MINIBGA24A2L,024MAAB028,8640,0,2200,N,Y,AAB024MA5012A,,8,,
BGA254,P45ABM206,WINBOND,MINIBGA24A2L,024MAAB026,8623,0,2200,N,Y,AAB024MA5010A,,7,,
BGA254,P46ABB801,WINBOND,MBGA24J3U,024MAAB073,1380,0,2200,Y,Y,AAB024MAA010A,,1,,
BGA254,P45ABLM01,WINBOND,MINIBGA24A2L,024MAAB028,8635,0,2210,N,N,AAB024MA5012A,,8,,
BGA254,P46ABB901,WINBOND,MBGA24J3U,024MAAB073,2972,0,2210,N,N,AAB024MAA010A,,1,,
BGA254,P45ABM201,WINBOND,MINIBGA24A2L,024MAAB026,8600,0,2230,N,N,AAB024MA5010A,,7,,
BGA254,P45ABM102,WINBOND,MINIBGA24A2L,024MAAB026,8640,0,2230,N,N,AAB024MA5010A,,4,,
BGA254,P46ABB701,WINBOND,MBGA24J3U,024MAAB073,10088,0,2300,N,Y,AAB024MAA010A,,2,,Y
BGA254,P45ABM104,WINBOND,MINIBGA24A2L,024MAAB026,8395,0,2300,N,Y,AAB024MA5010A,,4,,
BGA254,P45ABJA02,WINBOND,MBGA24J3U,024MAAB073,12178,0,2320,N,N,AAB024MAA010A,,8,,
BGA254,P45ABM101,WINBOND,MINIBGA24A2L,024MAAB026,8640,0,2320,Y,N,AAB024MA5010A,,4,,
BGA254,P46ABB601,WINBOND,MBGA24J3U,024MAAB073,5304,0,2320,N,N,AAB024MAA010A,,1,,Y
BGA254,P45ABJA05,WINBOND,MBGA24J3U,024MAAB073,12152,0,2320,N,N,AAB024MAA010A,,8,,
BGA254,P45ABJA07,WINBOND,MBGA24J3U,024MAAB073,6912,0,2320,N,N,AAB024MAA010A,,8,,
BGA254,P45ABM103,WINBOND,MINIBGA24A2L,024MAAB026,8640,0,2320,N,N,AAB024MA5010A,,4,,
BGA254,P45ABA605,WINBOND,VFBGA54B4,054NBAB001,3530,0,2320,N,N,AB054NB2002A,,5,,
BGA254,P45ABJA01,WINBOND,MBGA24J3U,024MAAB073,12169,0,2320,Y,N,AAB024MAA010A,,8,,
BGA254,P45ABC402,WINBOND,MBGA24J3U,024MAAB085,18408,0,2410,N,N,AAB024MAA007A,,9,,
BGA254,P45ABC403,WINBOND,MBGA24J3U,024MAAB085,9026,0,2410,N,N,AAB024MAA007A,,9,,
BGA254,P45ABJB12,WINBOND,MBGA24J3U,024MAAB073,6051,0,2410,N,Y,AAB024MAA010A,,13,,
BGA254,P45ABC401,WINBOND,MBGA24J3U,024MAAB085,24537,0,2410,N,N,AAB024MAA007A,,9,,
BGA254,P45ABA403,WINBOND,VFBGA54B4,054NBAB001,3900,0,2430,N,N,AB054NB2002A,,8,,Y
BGA254,P45ABA407,WINBOND,VFBGA54B4,054NBAB001,3776,0,2430,N,Y,AB054NB2002A,,8,,Y
BGA254,P45ABA503,WINBOND,VFBGA54B4,054NBAB001,3787,0,2430,N,N,AB054NB2002A,,9,,
BGA254,P45ABA507,WINBOND,VFBGA54B4,054NBAB001,3840,0,2430,N,N,AB054NB2002A,,9,,
BGA254,P45ABA602,WINBOND,VFBGA54B4,054NBAB001,3862,0,2430,N,N,AB054NB2002A,,5,,
BGA254,P45ABD204,WINBOND,VFBGA54B4,054NBAB001,3806,0,2430,N,N,AB054NB2002A,,8,,
BGA254,P45ABD208,WINBOND,VFBGA54B4,054NBAB001,2400,0,2430,N,N,AB054NB2002A,,8,,
BGA254,P45ABD304,WINBOND,VFBGA54B4,054NBAB001,3708,0,2430,N,N,AB054NB2002A,,8,,
BGA254,P45ABD308,WINBOND,VFBGA54B4,054NBAB001,2767,0,2430,N,N,AB054NB2002A,,8,,
BGA254,P45ABD603,WINBOND,VFBGA54B4,054NBAB001,3801,0,2430,N,N,AB054NB2002A,,4,,
BGA254,P45ABFE01,WINBOND,MBGA24J3U,024MAAB073,3373,0,2430,N,N,AAB024MAA010A,,1,,
BGA254,P45ABJB02,WINBOND,MBGA24J3U,024MAAB073,24475,0,2430,N,N,AAB024MAA010A,,13,,
BGA254,P45ABJK02,WINBOND,VFBGA54B4,054NBAB001,1082,0,2430,N,N,AB054NB2002A,,2,,
BGA254,P45ABA504,WINBOND,VFBGA54B4,054NBAB001,3841,0,2430,N,N,AB054NB2002A,,9,,
BGA254,P45ABA508,WINBOND,VFBGA54B4,054NBAB001,3800,0,2430,N,N,AB054NB2002A,,9,,
BGA254,P45ABA603,WINBOND,VFBGA54B4,054NBAB001,3880,0,2430,N,N,AB054NB2002A,,5,,
BGA254,P45ABD201,WINBOND,VFBGA54B4,054NBAB001,3947,0,2430,N,N,AB054NB2002A,,8,,
BGA254,P45ABD205,WINBOND,VFBGA54B4,054NBAB001,3717,0,2430,N,N,AB054NB2002A,,8,,
BGA254,P45ABD301,WINBOND,VFBGA54B4,054NBAB001,3744,0,2430,N,N,AB054NB2002A,,8,,
BGA254,P45ABD305,WINBOND,VFBGA54B4,054NBAB001,3685,0,2430,N,N,AB054NB2002A,,8,,
BGA254,P45ABD401,WINBOND,VFBGA54B4,054NBAB001,3857,0,2430,N,N,AB054NB2002A,,2,,
BGA254,P45ABD604,WINBOND,VFBGA54B4,054NBAB001,2766,0,2430,N,N,AB054NB2002A,,4,,
BGA254,P45ABJB03,WINBOND,MBGA24J3U,024MAAB073,19889,0,2430,N,N,AAB024MAA010A,,13,,
BGA254,P45ABA501,WINBOND,VFBGA54B4,054NBAB001,3891,0,2430,N,N,AB054NB2002A,,9,,
BGA254,P45ABA505,WINBOND,VFBGA54B4,054NBAB001,3940,0,2430,N,N,AB054NB2002A,,9,,
BGA254,P45ABA509,WINBOND,VFBGA54B4,054NBAB001,2532,0,2430,N,N,AB054NB2002A,,9,,
BGA254,P45ABA604,WINBOND,VFBGA54B4,054NBAB001,3880,0,2430,N,N,AB054NB2002A,,5,,
BGA254,P45ABD202,WINBOND,VFBGA54B4,054NBAB001,3694,0,2430,N,N,AB054NB2002A,,8,,
BGA254,P45ABD206,WINBOND,VFBGA54B4,054NBAB001,3795,0,2430,N,N,AB054NB2002A,,8,,
BGA254,P45ABD302,WINBOND,VFBGA54B4,054NBAB001,3702,0,2430,N,N,AB054NB2002A,,8,,
BGA254,P45ABD306,WINBOND,VFBGA54B4,054NBAB001,3726,0,2430,N,N,AB054NB2002A,,8,,
BGA254,P45ABD402,WINBOND,VFBGA54B4,054NBAB001,722,0,2430,N,N,AB054NB2002A,,2,,
BGA254,P45ABD601,WINBOND,VFBGA54B4,054NBAB001,3920,0,2430,N,N,AB054NB2002A,,4,,
BGA254,P45ABA502,WINBOND,VFBGA54B4,054NBAB001,3900,0,2430,N,N,AB054NB2002A,,9,,
BGA254,P45ABA506,WINBOND,VFBGA54B4,054NBAB001,3906,0,2430,N,N,AB054NB2002A,,9,,
BGA254,P45ABA601,WINBOND,VFBGA54B4,054NBAB001,3800,0,2430,N,N,AB054NB2002A,,5,,
BGA254,P45ABD203,WINBOND,VFBGA54B4,054NBAB001,3710,0,2430,N,N,AB054NB2002A,,8,,
BGA254,P45ABD207,WINBOND,VFBGA54B4,054NBAB001,3831,0,2430,N,N,AB054NB2002A,,8,,
BGA254,P45ABD303,WINBOND,VFBGA54B4,054NBAB001,3791,0,2430,N,N,AB054NB2002A,,8,,
BGA254,P45ABD307,WINBOND,VFBGA54B4,054NBAB001,3880,0,2430,N,N,AB054NB2002A,,8,,
BGA254,P45ABD602,WINBOND,VFBGA54B4,054NBAB001,3800,0,2430,N,N,AB054NB2002A,,4,,
BGA254,P45ABJB01,WINBOND,MBGA24J3U,024MAAB073,24451,0,2430,N,N,AAB024MAA010A,,13,,
BGA254,P45ABJK01,WINBOND,VFBGA54B4,054NBAB001,3660,0,2430,N,N,AB054NB2002A,,2,,
BGA254,P45ABA201,WINBOND,VFBGA54B4,054NBAB001,3768,0,2435,N,N,AB054NB2002A,,7,,Y
BGA254,P45ABA302,WINBOND,VFBGA54B4,054NBAB001,3721,0,2435,N,N,AB054NB2002A,,7,,Y
BGA254,P45ABA306,WINBOND,VFBGA54B4,054NBAB001,3954,0,2435,N,N,AB054NB2002A,,7,,Y
BGA254,P45ABD502,WINBOND,VFBGA54B4,054NBAB001,3800,0,2435,N,N,AB054NB2002A,,3,,
BGA254,P45ABA202,WINBOND,VFBGA54B4,054NBAB001,3741,0,2435,N,N,AB054NB2002A,,7,,Y
BGA254,P45ABA303,WINBOND,VFBGA54B4,054NBAB001,3779,0,2435,N,N,AB054NB2002A,,7,,Y
BGA254,P45ABA307,WINBOND,VFBGA54B4,054NBAB001,2297,0,2435,Y,N,AB054NB2002A,,7,,Y
BGA254,P45ABA404,WINBOND,VFBGA54B4,054NBAB001,3911,0,2435,N,N,AB054NB2002A,,8,,Y
BGA254,P45ABA408,WINBOND,VFBGA54B4,054NBAB001,2035,0,2435,N,N,AB054NB2002A,,8,,Y
BGA254,P45ABA207,WINBOND,VFBGA54B4,054NBAB001,2341,0,2435,N,N,AB054NB2002A,,7,,Y
BGA254,P45ABA304,WINBOND,VFBGA54B4,054NBAB001,3761,0,2435,N,N,AB054NB2002A,,7,,Y
BGA254,P45ABA401,WINBOND,VFBGA54B4,054NBAB001,3960,0,2435,N,N,AB054NB2002A,,8,,Y
BGA254,P45ABA405,WINBOND,VFBGA54B4,054NBAB001,3854,0,2435,N,N,AB054NB2002A,,8,,Y
BGA254,P45ABA204,WINBOND,VFBGA54B4,054NBAB001,3720,0,2435,N,N,AB054NB2002A,,7,,Y
BGA254,P45ABA406,WINBOND,VFBGA54B4,054NBAB001,3848,0,2435,N,N,AB054NB2002A,,8,,Y
BGA254,P45ABD501,WINBOND,VFBGA54B4,054NBAB001,3793,0,2435,N,N,AB054NB2002A,,3,,
BGA254,P45ABD503,WINBOND,VFBGA54B4,054NBAB001,1110,0,2440,N,N,AB054NB2002A,,3,,
BGA254,P45ABA205,WINBOND,VFBGA54B4,054NBAB001,3854,0,2450,N,N,AB054NB2002A,,7,,Y
BGA254,P45ABA206,WINBOND,VFBGA54B4,054NBAB001,3880,0,2450,N,N,AB054NB2002A,,7,,Y
BGA254,P45ABA203,WINBOND,VFBGA54B4,054NBAB001,3820,0,2450,N,N,AB054NB2002A,,7,,Y
BGA254,P45ABA301,WINBOND,VFBGA54B4,054NBAB001,3703,0,2450,N,N,AB054NB2002A,,7,,Y
BGA254,P45ABA305,WINBOND,VFBGA54B4,054NBAB001,3880,0,2450,N,N,AB054NB2002A,,7,,Y
BGA254,P45ABA402,WINBOND,VFBGA54B4,054NBAB001,3718,0,2450,N,N,AB054NB2002A,,8,,Y
BGA255,P46ABGR,WINBOND,VFBGA90B4U,090NCAB022,4,11702,2005,N,N,AAB090NC7003A,,5,,
BGA255,P46ABGP,WINBOND,VFBGA90B4U,090NCAB022,10,28909,2005,N,N,AAB090NC7003A,,11,,
BGA255,P46ABGQ,WINBOND,VFBGA90B4U,090NCAB022,10,28706,2010,N,N,AAB090NC7003A,,11,,
BGA255,PXXABXH,ChipMOS,VFBGA60B4L,060NRAB001,177,0,2070,N,N,AB060NR1001A,,11,,
BGA256,P80CMUY01,ENG,VFBGA60B4U,060NRCM035ENG,2000,0,2300,N,N,AAB060NR2002A,E,1,,
BGA256,P80CMUZ01,ENG,VFBGA90B4U,090NCCME07ENG,1360,0,2300,N,N,AAB090NC7005A,E,1,,
BGA257,P44ABJF04,WINBOND,MBGA24J3U,024MAAB088,6075,0,2090,N,N,AAB024MA0007A,,5,BB499-2,
BGA257,P44ABJF01,WINBOND,MBGA24J3U,024MAAB088,6099,0,2090,N,N,AAB024MA0007A,,5,BB499-1,
BGA257,P44ABJF03,WINBOND,MBGA24J3U,024MAAB088,6064,0,2150,N,N,AAB024MA0007A,,5,N2A10-6,
BGA257,P44ABJF05,WINBOND,MBGA24J3U,024MAAB088,2617,0,2150,N,N,AAB024MA0007A,,5,N2A10-6,
BGA257,P44ABJF02,WINBOND,MBGA24J3U,024MAAB088,6037,0,2150,N,N,AAB024MA0007A,,5,N2A10-6,
BGA289,PXXASID,ChipMOS,VTLGA08J4U,008DRAS009,150,0,2070,N,N,AAS008DR1006A,,1,,
BGA289,P82CMHJ01,ENG,VTLGA08J4U,008DRCME03ENG,100,0,2150,N,N,AAS008DR1006A,E,1,N2B30-2,
BGA319,P44HQTF,EMC,FPSLG22AY6V,0225NHQ007,560,1,2070,N,N,AHQ0225N2001A,E,1,,
BGA319,PXXHQ4C,ChipMOS,FPSLG22AY6V,0225NHQ007,10,0,2070,N,N,AHQ0225N2001A,E,1,,
BGA324,P80CMD4,ENG,VFBGA48KEU,048N0CM002ENG,3564,1,2070,N,N,AAS048N01002A,E,1,,
BGA324,P80CMD5,ENG,VFBGA48KEU,048N0CM002ENG,1188,0,2070,N,N,AAS048N01002A,E,1,,
BGA324,PXXASLH,ChipMOS,MINIBGA48J3U,048MAAS003,200,0,2070,N,N,AAS048MAB001A,,3,,
BGA324,P80CMD6,ENG,VFBGA48KEU,048N0CM002ENG,1188,0,2070,N,N,AAS048N01002A,E,1,,
BGA326,P45ASB301,EliteMT,MINIBGA48J3U,048MAAS011,6084,0,2090,N,N,AAS048MAB008A,,3,BB822-1,
BGA326,P45ASB303,EliteMT,MINIBGA48J3U,048MAAS011,5625,0,2150,N,N,AAS048MAB008A,,3,N2B25-3,
BGA326,P45ASB302,EliteMT,MINIBGA48J3U,048MAAS011,6120,0,2150,N,N,AAS048MAB008A,,3,N2B25-3,
BGA326,P80CMGQ01,ENG,MBGA48J3U,048MACM125ENG,400,0,2450,N,N,AAS048MA3002A,E,1,,
BGA327,P80CMQN01,ENG,VFBGA48KEU,048N0CM007ENG,1188,0,2090,N,N,ACM048N02001A,E,1,N2B12-3,
BGA327,P80CMQL01,ENG,VFBGA48KEU,048N0CM006ENG,1188,0,2090,N,N,AAS048N02001A,E,1,N2B12-3,
BGA327,P80CMQQ01,ENG,VFBGA48KEU,048N0CM008ENG,1188,0,2090,N,N,ACM048N02002A,E,1,N2B12-3,
BGA327,P80CMQK01,ENG,VFBGA48KEU,048N0CM006ENG,1189,0,2320,Y,N,AAS048N02001A,E,1,,
BGA327,P80CMQP01,ENG,VFBGA48KEU,048N0CM008ENG,1782,0,2320,Y,N,ACM048N02002A,E,1,,
BGA327,P80CMQM01,ENG,VFBGA48KEU,048N0CM007ENG,1193,0,2320,Y,N,ACM048N02001A,E,1,,
BGA327,P80CMRE01,ENG,MBGA24J3U,024MACM119ENG,2464,0,2320,Y,N,AAS024MA0007A,E,1,,
BGA329,P45HQC4,EMC,FPSLGA22AR5P,0225HHQ003,9,6808,2005,N,N,AHQ0225H1001A,Q,3,,
BGA329,P45HQC5,EMC,FPSLGA22AR5P,0225HHQ003,8,5613,2005,N,N,AHQ0225H1001A,Q,3,,
BGA329,P45HQC2,EMC,FPSLGA22AR5P,0225HHQ003,8,5991,2005,N,N,AHQ0225H1001A,Q,3,,
BGA329,P45HQC6,EMC,FPSLGA22AR5P,0225HHQ003,8,6098,2005,N,N,AHQ0225H1001A,Q,3,,
BGA329,P45HQC3,EMC,FPSLGA22AR5P,0225HHQ003,7,5221,2005,N,N,AHQ0225H1001A,Q,2,,
BGA329,P45HQC8,EMC,FPSLGA22AR5P,0225HHQ003,9,6861,2010,N,N,AHQ0225H1001A,Q,3,,
BGA329,P45HQC9,EMC,FPSLGA22AR5P,0225HHQ003,7,5308,2010,N,N,AHQ0225H1001A,Q,3,,
BGA329,P45HQC7,EMC,FPSLGA22AR5P,0225HHQ003,9,6819,2010,N,N,AHQ0225H1001A,Q,3,,
BGA329,P80CMBF01,ENG,FPSLGA22N6V,0225NCM002ENG,864,0,6000,N,N,AHQ0225N1001A,E,1,,
BGA342,P81CMRD01,ENG,MBGA132G4U,132X2CM102ENG,120,0,2320,N,N,ANV132X2A016A,E,1,,
BGA342,P81CMRE01,ENG,MBGA132G4U,132X2CM102ENG,120,0,2320,N,N,ANV132X2A016A,E,1,,
BGA345,PXXVGER,ChipMOS,MBGA24J4U,024MAVG002,51,0,2070,N,N,ABU024MA6005A,,3,,
